handle,dc.collection,dc.identifier,dc.title,dc.creator,dc.publisher,dc.contributor,dc.rights,dc.description,dc.coverage.spatial,dc.coverage.temporal,dc.note,dc.note.internal,dc.relation.other,dc.date.issued,dc.location,dc.language,dc.type,dc.format,dc.format.numberofscans,dc.format.numberofpages,dc.identifier.projectcode,dc.identifier.other,dc.catalogedby,dc.validatedby,dc.date.cataloged,dc.date.validated,dc.date.acquisition,dc.subject,dc.source,dc.relation,dc.rights.holder,dc.provenance,dcterms.accrualMethod,URL
123456789/29570,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB083007,"Reminder concerning a payment of 5 Turkish liras to Mr. Mudurla, owner of the Golspor Gazete.",,,,Open Access,,,,The document was previously used on the back.,,,1939-08-06,SALT Research,Fransızca - French,Belge - Document,"14-21,5 cm; Handwritten",1,,,82923,Francesco Malfatti,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/29570
123456789/30577,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB070278,Letter from Elena Pecci to Aurora Fabiato about family quarrel and an accident happened to her.,,,,Open Access,,,,The letter is incomplete.,,,,SALT Research,İtalyanca - Italian,Mektup - Letter,Handwritten,4,,,82890,Emiliano Bugatti,,2011-00-00,,,From Rome (?),,,,,Purchase,https://archives.saltresearch.org/handle/123456789/30577
123456789/30578,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB078,"Certificate of Italian nationality of Hampson Beatrice Ortensia, Giuliani widow.",,,,Open Access,,,,,,,1904-07,SALT Research,Türkçe - Turkish,Belge - Document,"16,4-25,1 cm; Handwritten; Printed",2,,,82898,Çiçek İlengiz,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/30578
123456789/30579,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB082001,Receipt of membership card of the Partito Nazionale Fascista (National Fascist Party) Athens Branch belonging to Aurora Fabiato for the year 1931.,,,,Open Access,,,,,,,1931-03-12,SALT Research,İtalyanca - Italian,Makbuz - Receipt,"10-11,5 cm; Handwritten; Printed",1,,,82902,Francesco Malfatti,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/30579
123456789/30580,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB082005,Invitation from Fascio degli Italiani di Istanbul ‘Ugo Pepe’ to the commemoration of the March on Rome and the World War I victory which took place in Istanbul by the ‘Casa d’Italia’ (House of Italy) on 3rd of November 1938.,,,,Open Access,,,,,,,1938-10-26,SALT Research,İtalyanca - Italian,Davetiye - Invitation card,"22,5-15 cm; Typewritten",1,,,82906,Francesco Malfatti,,2011-00-00,,,Istanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/30580
123456789/30581,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB082010,Note concerning writer’s and Aurora Fabiato’s invitation to Fascio degli Italiani di Istanbul  Ugo Pepe  by the  Casa d’Italia  (House of Italy) for the payment requested in the document No: 9.,,,,Open Access,,,,,,,1939,SALT Research,İtalyanca - Italian,Belge - Document,"21-13,5 cm; Handwritten",1,,,82911,Francesco Malfatti,,2011-00-00,,,Istanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/30581
123456789/30582,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB083006,Note concerning the purchase of three Kızılay tickets signed by Ali Yıl.,,,,Open Access,,,,Chequered slips of paper,,,,SALT Research,Türkçe - Turkish,Not - Note,9-19 cm; Handwritten,1,,,82922,Francesco Malfatti,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/30582
123456789/30584,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB083010,Brochure of the ‘Demon’ oil cooker,,,,Open Access,,,,,,,,SALT Research,Fransızca - French,Broşür - Brochure,15-22 cm; Printed,1,,,82926,Francesco Malfatti,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/30584
123456789/30585,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB084004,(Draft) Sp. Fabiato's petition to first Turkish Attorney General in order to help with his case.,,,,Open Access,A lawsuit of Milto Ververoglou against Aurora Fabiato,,,,,,,SALT Research,Yunanca - Greek,Belge - Document,Handwritten,1,,,82932,Chistos Kyriakopoulos,,2011-00-00,,,Büyükada; İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/30585
123456789/33219,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB007,Notes sur les débours occasionnes pour régulariser la question de terrain Karanfouilies [Karanfil].,,,,Open Access,,,,,,,1918; 1920-10,SALT Research,Fransızca - French,Not - Note,"21,2-15,75 cm; Handwritten",1,1,,81952,Çiçek İlengiz,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33219
123456789/33220,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB011,"Couverture d'un dossier vide sur laquelle est écrit  Elias Behar - Elias Bayar, été 1939 .",,,,Open Access,,,,,,,1939,SALT Research,Fransızca - French,Dosya - File,"24-31,3 cm; Handwritten",1,2,,81956,Çiçek İlengiz,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33220
123456789/33218,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB004,Account of David the fisherman and a shopping list of Sp. Fabiato (1-19 pp.),,,,Open Access,Sp. Fabiato concludes that for the year 1934 the prices of David's merchandise was 35% more expensive than the 2 major fish markets in Beyoğlu. He bought fish from his shop 26 times,,,,,,1934-10-01; 1937-01-26,SALT Research,Yunanca - Greek; Fransızca - French,Defter - Register,15-20 cm; Handwritten,23,32,,81949,Çiçek İlengiz - Chistos Kyriakopoulos,,2011-00-00,,,İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33218
123456789/33222,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB014010,Lettre envoyé par Jean Fabiato à Aurora Fabiato.,,,,Open Access,Il envoie une recette et indique qu'il lui attande à Athens.,,,,,,1951-04-04,SALT Research,Fransızca - French,Mektup - Letter,28-21 cm; Handwritten,1,1,,81969,Çiçek İlengiz,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33222
123456789/33221,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB014000,Fabiato Ailesine ait çeşitli farklı dillerdeki yazışmalar ve notlar,,,,Open Access,,,,,,,,SALT Research,,Belge - Document,Handwritten,1,2,,81959,Çiçek İlengiz,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33221
123456789/33223,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB015007,"Orora [Aurora] ve Ispiro [Spiro] Fabıato ile İstanbul Adalar Kaymakamlığı Yüksek Makamı arasındaki, Büyük Ada'da bulunan mülklerin vergi giderlerine ilişkin yazışmalar.",,,,Open Access,"Kapalı ve boş bulunan gayrı menkullerin tanzifat, buhran vergisinden muaf tutulmasını arz eden yazışmalar, tanzifat vergisine ilişkin hesaplamalar içermektedir.",,,,,,1935; 1942-03-07,SALT Research,,Belge - Document,Handwritten; Typewritten,27,23,,81981,Çiçek İlengiz,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33223
123456789/33225,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB015009,Postcards sent by Elena Pecci to Aurora Fabiato.,,,,Open Access,,,,,,,1934-12-12; 1934-12-19,SALT Research,İtalyanca - Italian,Kartpostal - Postcard,10-15 cm; Handwritten,2,1,,81983,Emiliano Bugatti,,2011-00-00,,,From Rome,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33225
123456789/33226,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB015012,Lettre de Don N. Salacha à Sp. Fabiato.,,,,Open Access,Il veut visiter Sp. Fabiato à Prinkipo.,,,The paper has the letterhead of Notre Dame de Sion.,,,1942-11-11,SALT Research,Fransızca - French,Mektup - Letter,18-22 cm; Handwritten,1,1,,81986,Çiçek İlengiz,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33226
123456789/33227,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB015014,Copie de la testament de Gemma A. Giuliani.,,,,Open Access,,,,,,,,SALT Research,Fransızca - French,Belge - Document,"21-28,5 cm; Typewritten",2,1,,81988,Çiçek İlengiz,,2011-00-00,,,Constantinople,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33227
123456789/33228,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB016,Dossier contient des croquis et des calculs des volets du magasin qui se trouvait en dessous de  Büyük Ada İttihat Spor Kulübü .,,,,Open Access,,,,,,,1931-06-01,SALT Research,Fransızca - French,Dosya - File,"23,5-31,5 cm; Handwritten; Drawing",4,5,,81993,Çiçek İlengiz,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33228
123456789/33229,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB020,Couverture du cahier de comptabilité vide du 12 Mai 1912 au 1er  Janvier 1913.,,,,Open Access,,,,,,,1912-05-01; 1913-01-01,SALT Research,Fransızca - French,Defter - Register,"18-28,6 cm; Handwritten",1,2,,81999,Çiçek İlengiz,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33229
123456789/33232,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB028004,"Fabiato alilesine ait noter, belediye ve adliye  makbuzları.",,,,Open Access,,,,,,,1932-01-01; 1953-02-13,SALT Research,Yunanca - Greek; Türkçe - Turkish,Belge - Document,Handwritten; Typewritten,22,,,82021,Çiçek İlengiz - Chistos Kyriakopoulos,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33232
123456789/33233,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB028021,"(draft) Letter, Sp. Fabiato to Ah. Moshos",,,,Open Access,60 turkish lira dept of David Fisherman to Sp. Fabiato. Requests his lawyer to take action,,,,,,1935-06-25,SALT Research,Yunanca - Greek,Mektup - Letter,Handwritten,1,,,82038,Chistos Kyriakopoulos,,2011-00-00,,,Büyükada; İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33233
123456789/33234,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB028023,"Letter, Sp. Fabiato to Ah. Moshos",,,,Open Access,"By court order every six months a report must be filed for the administration of the estate. In the following days Ah. Moschos will visit Sp. Fabiato in Büyük Ada in order to prepare the report with him. Although Ah. Moschos has checked Tapu-Kadastro of Büyük Ada, he could not find any signature regarding Gueron case.",,,,,,1935-08-20,SALT Research,Yunanca - Greek,Mektup - Letter,Handwritten,4,,,82040,Chistos Kyriakopoulos,,2011-00-00,,,İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33234
123456789/33235,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB028036,"Letter, from Hasan Selek, Officer of the Island Forests, to Sp. Fabiato",,,,Open Access,Asks money in order to take his wife to the hospital in Beyoğlu.,,,,,,1938-01-14; 1938-01-15,SALT Research,Türkçe - Turkish,Mektup - Letter,Typewritten,1,,,82053,Çiçek İlengiz,,2011-00-00,,,Büyükada; İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33235
123456789/33236,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB028037,"Envelope, G. Demetriou to Sp. Fabiato",,,,Open Access,"Inside Ah. Moschos draft: Buying a 16 gurus stamp and sighning, will attest the enclosed Document",,,,,,1938-01-01,SALT Research,Yunanca - Greek,Belge - Document,Handwritten,2,,,82054,Chistos Kyriakopoulos,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33236
123456789/33237,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB028042,"Letter, Ah. Moshos to Sp. Fabiato",,,,Open Access,"At Kadiköy Registry only 14 (out of 16) stores are registered under Sp. Fabiato's name. 1) Lawyer is searching for the 2 missing 2) A 100 turkish lira dept is attributed to Sp. Fabiato 3) As soon as Sp. Fabiato goes to Kadiköy, to settle his dept, he should carry the receipts of all his stores and meet with Ah. Moschos",,,,,,1938-03-09,SALT Research,Yunanca - Greek,Mektup - Letter,Handwritten,2,,,82059,Chistos Kyriakopoulos,,2011-00-00,,,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33237
123456789/33238,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB028044,Sp. Fabiato's account drafts,,,,Open Access,,,,,,,1935-01-26; 1938-05-28,SALT Research,Fransızca - French,Belge - Document,Handwritten,2,,,82061,Çiçek İlengiz,,2011-00-00,,,İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33238
123456789/33239,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB028049,"Letter, Refet Tamerler to Sp. Fabiato",,,,Open Access,He asks for his and Ahliya Efendi's attorneyship fee.,,,,,,1938-05-14,SALT Research,Türkçe - Turkish,Mektup - Letter,Typewritten,1,,,82066,Çiçek İlengiz,,2011-00-00,,,Galata; İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33239
123456789/33240,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB028051,Draft on translation of (Gemma's) will,,,,Open Access,,,,,,,1938-10-01,SALT Research,Fransızca - French,Belge - Document,Handwritten,1,,,82068,Çiçek İlengiz,,2011-00-00,,,İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33240
123456789/33241,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB028053,"Letter, K. Georgakopoulos to Sp. Fabiato thanking for the medicine (Kirmizi Canstarol) and requesting the letter of procuration and the rest required documents. G. Toman made some outerageous demands and K. Pirros intended to visit Sp. Fabiato in İstanbul but due to war he was obliged to leave Turkey .",,,,Open Access,,,,,,,1939-09-01,SALT Research,Yunanca - Greek,Mektup - Letter,Handwritten,4,,,82070,Chistos Kyriakopoulos,,2011-00-00,,,Psixiko; Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33241
123456789/33242,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB028056,Draft of Sp. Fabiato,,,,Open Access,Documents issued and cases attended by Ahileya A. Moshos,,,,,,1932-11-07; 1940-01-01,SALT Research,Fransızca - French,Belge - Document,Handwritten,1,,,82073,Çiçek İlengiz,,2011-00-00,,,İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33242
123456789/33243,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029002,(copy) Pre-marriage contract of Esther Culiani and Antonis Manarakes issued by Greek authorities.,,,,Open Access,80.000 gold franc coins cash and 20.000 gold franc coins as interest from bank accounts will be given to the couple in order to build their house at Pireas.,,,,,,1900-06-01,SALT Research,Yunanca - Greek,Belge - Document,"20,3-28,6 cm; Handwritten",2,,,82095,Chistos Kyriakopoulos,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33243
123456789/33249,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029052,K.  Anagnostaras to Sp. Fabiato mails an account for the repairs made in the house at Kavaliote str.,,,,Open Access,,,,,,,1993-04-06,SALT Research,Yunanca - Greek,Belge - Document,"21,9-18,1 cm; Handwritten",1,,,82145,Chistos Kyriakopoulos,,2011-00-00,,,Athens,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33249
123456789/33251,"City, Society, and Economy / Households and Families / Fabiato / Documents",AFMFB029057,"(Copy) letter, Sp. Fabiato to K. Georgakopoulos",,,,Open Access,Esther Manarakes's house has been sold to a doctor from İstanbul. Sp. Fabiato requires explainations,,,,,,1933-04-22,SALT Research,Yunanca - Greek,Mektup - Letter,"13,9-20,9 cm; Handwritten",3,,,82150,Chistos Kyriakopoulos,,2011-00-00,,,İstanbul,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/33251
