handle,dc.collection,dc.identifier,dc.title,dc.creator,dc.publisher,dc.contributor,dc.rights,dc.description,dc.coverage.spatial,dc.coverage.temporal,dc.note,dc.note.internal,dc.relation.other,dc.date.issued,dc.location,dc.language,dc.type,dc.format,dc.format.numberofscans,dc.format.numberofpages,dc.identifier.projectcode,dc.identifier.other,dc.catalogedby,dc.validatedby,dc.date.cataloged,dc.date.validated,dc.date.acquisition,dc.subject,dc.source,dc.relation,dc.rights.holder,dc.provenance,dcterms.accrualMethod,URL
123456789/125116,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00075,V. Sarfati (ve A. Kohen). Kravat ve şemsiye fabrikası - V. Sarfati (& A. Cohen). Fabrique de cravates et parapluies,,,,Open Access,"İstanbul, Sultan Hamam, Mesadet Han Numero 1",,,"Osmanlıca, Fransızca antet",Yusuf Levent bağışı. 14.05.07,,,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"14,9-26,3 cm",1,,,44807,UMITS,,25.08.2008,,25.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/125116
123456789/125117,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00089,"Bohor Bar Isaac, Constantinople. Herren Schenker & Cie, Wien gönderimi posta kolisi ilmühaberi",,,,Open Access,,,,"Osmanlıca, Fransızca matbuat. Fiskalli",Yusuf Levent bağışı. 14.05.07,,,SALT Research,,Belge - Document,"18,6-11 cm",1,,,44821,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/125117
123456789/125118,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00122,Salomon Pietro. Tuilerie & briquerie,,,,Open Access,,,,,Yusuf Levent bağışı. 14.05.07,,1892-09-03,SALT Research,Fransızca - French,Belge - Document,"11,4-9,7 cm",2,,,44854,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/125118
123456789/125119,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00166,Fabrique de meubles en osier. - Mısır Çarşısı'nda Hacı Halil mahdumu A. Şükrü Hezaran Mobelye ve Sepet Fabrikası tarafından M. Sadık Bey adına kesilmiş fatura.,,,,Open Access,,,,"Mısır Çarşısı, Hasırcılar Kapusu, N.3-4",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1930-11-01,SALT Research,Türkçe - Turkish,Belge - Document,25-21 cm; Handwritten; Printed,1,,,66214,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/125119
123456789/125120,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00302,Mehmet Ali Alevli'nin United States Rubber Export Co. Ltd. New York ile yaptığı yazışmalarla beraber kurumlara ait faturalar bulunmaktadır. Correspondences between Mehmet Ali Alevli and United States Rubber Export Co. Ltd. New York.,,,,Open Access,,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1941-08-15; 1944-07-20,SALT Research,Türkçe - Turkish; İngilizce - English; Fransızca - French,Dosya - File,Printed,26,,,66350,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/125120
123456789/125121,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00304,"Mehmet Ali Alevli, Hayrı Atay ve General Motors Near East S.A. arasındaki yazışmalar. Correspondences between Mehmet Ali Alevli And General Motors Near East S.A.",,,,Open Access,Yazışmalarda Mehmet Ali Alevli ile Hayri Atay arasındaki ticari ortaklığın sona erdiğinden bahsedilkmektedir.,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1944-05-03; 1944-10-18,SALT Research,Türkçe - Turkish,Belge - Document,Printed,21,,,66352,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/125121
123456789/126556,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00051,"Levi & Laski. Tüccar komisyoncu. Çalgı adavatı, gramafon ve plakları ve elektrik ihtisası - Levi & Laski. Négociants commissionnaires, instruments de musique gramaphones et disques, électricité",,,,Open Access,Mahmudpaşa Havuzlu Han Numero 13-21,,,"Osmanlıca, Fransızca antet",Yusuf Levent bağışı. 14.05.07,,1928-05-12,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"22,2-19,7 cm",1,,,44783,UMITS,,15.08.2008,,15.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/126556
123456789/126557,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00069,Edirne pazarı. Avram ve Mordo Rodrig - Bazar d'Andrinople. Abraham & Mordou Rodrigue. Articles coloniaux. Import-export,,,,Open Access,"İstanbul, Hasırcılar, Medina Han Numero 32",,,"Osmanlıca, Fransızca, İbranice antet. 26 Teşrin-i Sani 341",Yusuf Levent bağışı. 14.05.07,,1925-11-26,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"21,2-26,7 cm",1,,,44801,UMITS,,25.08.2008,,25.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/126557
123456789/126558,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00142,Giorgio Giras ve Şti. İzmir. Aydın’dan yazılan mektup.,,,,Open Access,,,,,,,1954-11-16,SALT Research,Türkçe - Turkish; Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,29-23 cm; Handwritten; Printed,1,,,65863,HILALA,,13.07.2009,,13.07.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/126558
123456789/126559,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00213,"Galata'da bulunan Leon Afumado, Aslan Kırtasiye Mağazası tarafından Mehmet Sadık Efendi adına kesilmiş fatura.",,,,Open Access,,,,"Galata, Büyükhan altında, Billur Sokak ve Mertabani Sokak arasında.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1934-05-31,SALT Research,Türkçe - Turkish,Belge - Document,28-22 cm; Handwritten; Printed,1,,,66261,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/126559
123456789/126560,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00221,Yako ve Leon Rodriges Kollektif Şirketi tarafından Nurosmaniye Caddesi’ndeki İstanbul Matbaacılık A.Ş. adına kesilmiş fatura.,,,,Open Access,,,,"Cağaloğlu Yokuşu, Cemal Nadir Sokak, no:23",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1965-09-10,SALT Research,Türkçe - Turkish,Belge - Document,29-20 cm; Handwritten; Printed,1,,,66269,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/126560
123456789/126561,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00246,Kenan Dinçman Klişe Fabrikası tarafından İstanbul Matbaası adına kesilmiş fatura.,,,,Open Access,,,,"Dinçman Klişecilik Ltd. Şti. İstanbul, Ankara Caddesi, Narlı Bahçe Sokak, no: 19",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1965-05-28,SALT Research,Türkçe - Turkish,Belge - Document,27-18 cm; Handwritten; Printed,1,,,66294,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/126561
123456789/126562,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00293,C.F. Maguıgan tarafından Galata’da bulunan Mehmet Ali Alevli'ye gönderilen ihraç sertifikası ile ilgili mektup. Letter from C.F. Maguigan to Mehmet Ali Alevli about the export license to permit shipment of material which had pended at seaboa,,,,Open Access,,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1944-05-09,SALT Research,İngilizce - English,Belge - Document,"28-21,5 cm; Printed",1,,,66341,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/126562
123456789/126563,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00300,İskenderun tüccarlarından Refik Ülkümen'in Mehmet Ali Alevli'ye gönderdiği mektup.,,,,Open Access,,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1944-08-21,SALT Research,Türkçe - Turkish; Osmanlı Türkçesi - Ottoman Turkish,Dosya - File,23-15 cm; Handwritten; Printed,2,,,66348,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/126563
123456789/126564,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00303,Mehmet Ali Alevli ile Urfa'da bulunan Reşit Canbeyli ve oğulları ithalat-ihracat-komüsyon şirketi arasındaki yazışmalar.,,,,Open Access,,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1943-08-06; 1943-11-23,SALT Research,Türkçe - Turkish,Belge - Document,Printed,6,,,66351,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/126564
123456789/128783,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00242,"Hassan Bedri, Atelier de reliure et de réglage pour registres, exécutions sur modèles spéciaux, Findjandjilar. Facture à Sadık Bey.",,,,Open Access,,,,"Findjandjılar, Leblebidji Han, no: 2",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1931-01-29,SALT Research,Fransızca - French; Türkçe - Turkish,Belge - Document,27-22 cm; Handwritten; Printed,1,,,66290,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/128783
123456789/128784,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00282,Sirkeci'deki Lastik İthalatçılar Komitesi'nden Bay Mehmet Ali Alevli'ye gönderilen Ticaret Ofisi Umum Müdürlüğü'nün lastik tevziyatı hakkında verdiği ticaret vekaletinin 8 sayılı tamiminin sureti. [8 İlk Kanun 1942],,,,Open Access,,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1939-11-18,SALT Research,Türkçe - Turkish,Belge - Document,"29-22,5 cm; Printed",1,,,66330,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/128784
123456789/128785,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00290,"Refik Ülkümen, Mahmut Özbilger, Zekeriye Ergenç, M. Ali Alevli'nin imzaladıkları savaşı İngilizlerin mi yoksa Almanların mı kazanacağı hakkında girdikleri iddaya dair imzaladıkları anlaşma.",,,,Open Access,,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1944-06-21,SALT Research,Türkçe - Turkish,Belge - Document,29-23 cm; Printed,1,,,66338,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/128785
123456789/93623,"City, Society, and Economy / Institutions / Trade Companies / Registers",AINDC007,"İstanbul'a gelen gıda maddeleri ile kilo, fiyat, kime gönderildiğine dair günlük kayıtların tutulduğu defter",,,,Open Access,,,,Muhtemelen yağ iskelesinde komisyoncu İzmitli Mehmed Hamdi'ye aid,,,1932-06-25; 1932-07-19,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"30,5-24 cm",119,,,44072,HILALA,,23.10.2007,,23.10.2007,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/93623
123456789/93624,"City, Society, and Economy / Institutions / Trade Companies / Registers",AINDC010,"İstanbul'a gelen gıda maddeleri ile kilo, fiyat, kime gönderildiğine dair günlük kayıtların tutulduğu defter",,,,Open Access,,,,Muhtemelen yağ iskelesinde komisyoncu İzmitli Mehmed Hamdi'ye aid,,,1934-07-28; 1934-09-20,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"23,3-30,5 cm",,96,,44075,HILALA,,23.10.2007,,23.10.2007,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/93624
123456789/97620,"City, Society, and Economy / Institutions / Trade Companies / Registers",AINDC015,Aylık mizan defteri,,,,Open Access,,,,Şehr-i Kanun Sani 339-Şehr-i Kanun-i Evvel 339,Babil Sahaf bağışı 05.09.2006.,,1923-03; 1923-12,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"32,2-21 cm",24,,,44080,UMITS,,16.11.2007,,16.11.2007,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/97620
123456789/98601,"City, Society, and Economy / Institutions / Trade Companies / Registers",AINDC005,"İstanbul'a gelen gıda maddeleri ile kilo, fiyat, kime gönderildiğine dair günlük kayıtların tutulduğu defter",,,,Open Access,,,,Muhtemelen yağ iskelesinde komisyoncu İzmitli Mehmed Hamdi'ye aid,,,1932-05-07; 1932-06-09,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"30,9-24 cm",88,,,44070,UMITS,,16.11.2007,,16.11.2007,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/98601
123456789/99543,"City, Society, and Economy / Institutions / Trade Companies / Registers",AINDC003,"İstanbul'a gelen gıda maddeleri ile kilo, fiyat, kime gönderildiğine dair günlük kayıtların tutulduğu defter",,,,Open Access,,,,Muhtemelen yağ iskelesinde komisyoncu İzmitli Mehmed Hamdi'ye aid,,,1931-12-01; 1932-05-02,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"20,5-23,2 cm",79,,,44068,UMITS,,16.11.2007,,16.11.2007,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/99543
123456789/99544,"City, Society, and Economy / Institutions / Trade Companies / Registers",AINDC004,"İstanbul'a gelen gıda maddeleri ile kilo, fiyat, kime gönderildiğine dair günlük kayıtların tutulduğu defter",,,,Open Access,,,,Muhtemelen yağ iskelesinde komisyoncu İzmitli Mehmed Hamdi'ye aid,,,1931-10-01; 1931-10-28,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"31-23,4 cm",95,,,44069,UMITS,,16.11.2007,,16.11.2007,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/99544
123456789/101587,"City, Society, and Economy / Institutions / Trade Companies / Registers",AINDC001,İzmit Hacı Rıfat Efendi Zade Cemal Efendi - Yevmiye Defteri,,,,Open Access,,,,6 Kanun-i Evvel 1338 - 1339,Babil Sahaf bağışı. 2006,,,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"30,3-19,5 cm",132,,,44066,UMITS,,24.01.2008,,24.01.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/101587
123456789/106270,"City, Society, and Economy / Institutions / Trade Companies / Registers",AINDC009,"İstanbul'a gelen gıda maddeleri ile kilo, fiyat, kime gönderildiğine dair günlük kayıtların tutulduğu defter",,,,Open Access,,,,Muhtemelen yağ iskelesinde komisyoncu İzmitli Mehmed Hamdi'ye aid,,,1934-06-16; 1934-07-26,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"30,5-23 cm",,97,,44074,HILALA,,23.10.2007,,23.10.2007,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/106270
123456789/106271,"City, Society, and Economy / Institutions / Trade Companies / Registers",AINDC012,Hafız Rüşdü ve Saim Biradeler Ticarethanesine aid yevmiye defteri,,,,Open Access,,,,,,,1928-01-01; 1928-09-01,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"27-40,3 cm",163,,,44077,UMITS,,03.04.2008,,03.04.2008,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/106271
123456789/109293,"City, Society, and Economy / Institutions / Trade Companies / Registers",AINDC013,Jurnal. Müşteri hesaplarının tutulduğu defter,,,,Open Access,,,,1 Şubat 1340-16 Haziran 1341,Babil Sahaf bağışı,,1924-02-01; 1925-06-16,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"21,5-33,3 cm",94,,,44078,UMITS,,04.02.2008,,04.02.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/109293
123456789/110293,"City, Society, and Economy / Institutions / Trade Companies / Registers",AINDC008,"İstanbul'a gelen gıda maddeleri ile kilo, fiyat, kime gönderildiğine dair günlük kayıtların tutulduğu defter",,,,Open Access,,,,Muhtemelen yağ iskelesinde komisyoncu İzmitli Mehmed Hamdi'ye aid,,,1934-04-17; 1934-06-13,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"30,5-23 cm",96,,,44073,HILALA,,23.10.2007,,23.10.2007,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/110293
123456789/115249,"City, Society, and Economy / Institutions / Trade Companies / Registers",AINDC011,Hafız Rüşdü ve Saim Biradeler Ticarethanesine aid defter-i kebir,,,,Open Access,,,,,,,1928-01-01; 1928-08-09,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"27-40,2 cm",247,,,44076,UMITS,,03.04.2008,,03.04.2008,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/115249
123456789/117290,"City, Society, and Economy / Institutions / Trade Companies / Registers",AINDC002,Yağ İskelesi'nde Kantar Ocağı Sokağı'nda 10 Numero'da Ali Zade Ferid Bahaileddin Bey'e aid defter-i kebir,,,,Open Access,,,,,Babil Sahaf bağışı. 2006,,1927-11-28; 1933-03,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,30-20 cm,89,,,44067,UMITS,,07.12.2007,,07.12.2007,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/117290
123456789/124111,"City, Society, and Economy / Institutions / Trade Companies / Registers",AINDC014,Gıda Komisyoncusuna aid günlük satış ve müşteri bilgilerinin listelendiği defter,,,,Open Access,,,,,Babil Sahaf bağışı 05.09.2006.,,1934-04-17; 1934-12-16,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"32-20,8 cm",47,,,44079,UMITS,,16.11.2007,,16.11.2007,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/124111
123456789/125110,"City, Society, and Economy / Institutions / Trade Companies / Registers",AINDC006,"İstanbul'a gelen gıda maddeleri ile kilo, fiyat, kime gönderildiğine dair günlük kayıtların tutulduğu defter",,,,Open Access,,,,Muhtemelen yağ iskelesinde komisyoncu İzmitli Mehmed Hamdi'ye aid,,,1932-11-05; 1933-01-21,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"31-24,3 cm",141,,,44071,UMITS,,16.11.2007,,16.11.2007,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/125110
